身份证号,酒店名称,入住时间,入住房号,退房时间,入住城市
599,江南大厦酒店,1451959258,871,1451979258,黑河
569,江南大厦酒店,1451959258,871,1451979258,黑河
887,四方街酒店,1425710664,359,1425730664,三门峡
198,东山路酒店,1400814832,635,1400834832,安国
431,东山路酒店,1400814832,635,1400834832,安国
724,东山路酒店,1400814832,635,1400834832,安国
196,芙蓉山村酒店,1438889882,830,1438909882,兰溪
317,南口广场酒店,1400881284,114,1400901284,铜陵
356,南口广场酒店,1400881284,114,1400901284,铜陵
157,洪泽湖路酒店,1410153837,847,1410173837,淮安
638,洪泽湖路酒店,1410153837,847,1410173837,淮安
158,洪泽湖路酒店,1410153837,847,1410173837,淮安
146,大成大厦酒店,1486604739,347,1486624739,南阳
298,宁德街酒店,1428626247,608,1428646247,台北
891,兰山路酒店,1416418531,227,1416438531,广汉
707,兰山路酒店,1416418531,227,1416438531,广汉
633,泰州二路酒店,1425106562,826,1425126562,无锡
163,大港纬五路酒店,1470821102,621,1470841102,霍林郭勒
172,大港纬五路酒店,1470821102,621,1470841102,霍林郭勒
80,大港纬五路酒店,1470821102,621,1470841102,霍林郭勒
369,城武大厦酒店,1478225480,377,1478245480,仪征
177,城武大厦酒店,1478225480,377,1478245480,仪征
813,城武大厦酒店,1478225480,377,1478245480,仪征
690,大港纬四街酒店,1416494038,778,1416514038,大同
114,福州南路酒店,1427356689,715,1427376689,霍尔果斯
92,沛县路酒店,1415105062,478,1415125062,林州
950,沛县路酒店,1415105062,478,1415125062,林州
992,沛县路酒店,1415105062,478,1415125062,林州
659,海泊路酒店,1400590584,950,1400610584,铁岭
825,海泊路酒店,1400590584,950,1400610584,铁岭
835,海泊路酒店,1400590584,950,1400610584,铁岭
563,澳门一路酒店,1449573506,602,1449593506,弥勒
241,雒口大厦酒店,1451030660,146,1451050660,海宁
179,雒口大厦酒店,1451030660,146,1451050660,海宁
752,历城广场酒店,1440983726,960,1441003726,莱西
300,延安一街酒店,1473300871,561,1473320871,沁阳
561,延安一街酒店,1473300871,561,1473320871,沁阳
823,延安一街酒店,1473300871,561,1473320871,沁阳
835,正阳关街酒店,1416895387,292,1416915387,临江
601,正阳关街酒店,1416895387,292,1416915387,临江
306,正阳关街酒店,1416895387,292,1416915387,临江
234,双元大厦酒店,1429618621,304,1429638621,宜兰
481,双元大厦酒店,1429618621,304,1429638621,宜兰
800,兴阳路酒店,1407653342,231,1407673342,商丘
688,兴阳路酒店,1407653342,231,1407673342,商丘
726,荷泽一路酒店,1415374976,274,1415394976,吴忠
707,长城大厦酒店,1424081404,145,1424101404,湖州
227,长城大厦酒店,1424081404,145,1424101404,湖州
285,长城大厦酒店,1424081404,145,1424101404,湖州
62,杭州支广场酒店,1418412465,446,1418432465,绍兴
519,安城街酒店,1404066366,974,1404086366,新泰
138,安城街酒店,1404066366,974,1404086366,新泰
812,春城街酒店,1409132009,501,1409152009,耒阳
872,春城街酒店,1409132009,501,1409152009,耒阳
394,澳门五路酒店,1430827140,821,1430847140,宿迁
680,澳门五路酒店,1430827140,821,1430847140,宿迁
973,澳门五路酒店,1430827140,821,1430847140,宿迁
803,东光大厦酒店,1453489679,999,1453509679,十堰
466,康城街酒店,1408687568,119,1408707568,武安
758,康城街酒店,1408687568,119,1408707568,武安
499,康城街酒店,1408687568,119,1408707568,武安
346,南九水街酒店,1458814726,159,1458834726,南昌
515,南九水街酒店,1458814726,159,1458834726,南昌
565,长清街酒店,1423692096,103,1423712096,新民
361,长清街酒店,1423692096,103,1423712096,新民
293,泰州四路酒店,1459796587,565,1459816587,宜城
138,泰州四路酒店,1459796587,565,1459816587,宜城
15,泰州四路酒店,1459796587,565,1459816587,宜城
214,旌德路酒店,1480403807,447,1480423807,连州
817,旌德路酒店,1480403807,447,1480423807,连州
677,旌德路酒店,1480403807,447,1480423807,连州
975,台西纬五路酒店,1408061796,241,1408081796,龙泉
373,台西纬五路酒店,1408061796,241,1408081796,龙泉
135,台西纬五路酒店,1408061796,241,1408081796,龙泉
942,莒县路酒店,1415161646,948,1415181646,资兴
321,莒县路酒店,1415161646,948,1415181646,资兴
645,武城广场酒店,1438740679,538,1438760679,雅安
627,武城广场酒店,1438740679,538,1438760679,雅安
524,武城广场酒店,1438740679,538,1438760679,雅安
534,白塔广场酒店,1474919950,931,1474939950,淄博
10,白塔广场酒店,1474919950,931,1474939950,淄博
286,昌邑街酒店,1428773397,798,1428793397,新北
509,昌邑街酒店,1428773397,798,1428793397,新北
470,昌邑街酒店,1428773397,798,1428793397,新北
986,仙居街酒店,1472976296,149,1472996296,太原
768,仙居街酒店,1472976296,149,1472996296,太原
634,仙居街酒店,1472976296,149,1472996296,太原
499,吴兴三广场酒店,1413208376,384,1413228376,洪湖
60,福寺大厦酒店,1417709605,845,1417729605,珲春
566,福寺大厦酒店,1417709605,845,1417729605,珲春
109,芙蓉山村酒店,1454828220,172,1454848220,镇江
953,芙蓉山村酒店,1454828220,172,1454848220,镇江
145,芙蓉山村酒店,1454828220,172,1454848220,镇江
124,吴兴一广场酒店,1457485537,856,1457505537,台中
246,吴兴一广场酒店,1457485537,856,1457505537,台中
606,奉化街酒店,1404068803,680,1404088803,济宁
716,奉化街酒店,1404068803,680,1404088803,济宁
28,山城广场酒店,1449734890,609,1449754890,沙市
913,北仲三路酒店,1423289129,293,1423309129,河池
301,北仲三路酒店,1423289129,293,1423309129,河池
819,北仲三路酒店,1423289129,293,1423309129,河池
168,新昌街酒店,1412304797,466,1412324797,罗定
60,新昌街酒店,1412304797,466,1412324797,罗定
479,红山峡路酒店,1442954734,292,1442974734,香格里拉
695,红山峡路酒店,1442954734,292,1442974734,香格里拉
406,红山峡路酒店,1442954734,292,1442974734,香格里拉
192,丰县广场酒店,1480433328,778,1480453328,晋城
142,三明路酒店,1402050717,712,1402070717,太仓
246,三明路酒店,1402050717,712,1402070717,太仓
188,三明路酒店,1402050717,712,1402070717,太仓
273,大沽街酒店,1410079351,503,1410099351,莱西
502,大沽街酒店,1410079351,503,1410099351,莱西
387,大沽街酒店,1410079351,503,1410099351,莱西
927,瞿塘峡街酒店,1432024073,274,1432044073,晋城
65,瞿塘峡街酒店,1432024073,274,1432044073,晋城
519,台西四街酒店,1428408030,662,1428428030,乌海
118,台西四街酒店,1428408030,662,1428428030,乌海
944,新湛一路酒店,1433221311,254,1433241311,西昌
22,巫峡大厦酒店,1454465882,945,1454485882,八德
296,巫峡大厦酒店,1454465882,945,1454485882,八德
782,巫峡大厦酒店,1454465882,945,1454485882,八德
637,三明路酒店,1458611285,679,1458631285,银川
486,万寿路酒店,1441236286,889,1441256286,汝州
102,万寿路酒店,1441236286,889,1441256286,汝州
115,常州街酒店,1494840642,938,1494860642,仙桃
726,常州街酒店,1494840642,938,1494860642,仙桃
204,城武大厦酒店,1400340153,516,1400360153,柳州
717,莆田街酒店,1443237083,986,1443257083,东港
583,莆田街酒店,1443237083,986,1443257083,东港
312,莆田街酒店,1443237083,986,1443257083,东港
210,宁阳广场酒店,1420519089,814,1420539089,菏泽
156,宁阳广场酒店,1420519089,814,1420539089,菏泽
783,宁阳广场酒店,1420519089,814,1420539089,菏泽
817,道口路酒店,1494448776,954,1494468776,市中
583,道口路酒店,1494448776,954,1494468776,市中
665,道口路酒店,1494448776,954,1494468776,市中
232,丰县广场酒店,1445201950,610,1445221950,巢湖
665,秋阳路酒店,1467048680,966,1467068680,根河
834,秋阳路酒店,1467048680,966,1467068680,根河
859,秋阳路酒店,1467048680,966,1467068680,根河
193,云溪广场酒店,1464567281,295,1464587281,贵溪
669,云溪广场酒店,1464567281,295,1464587281,贵溪
226,云溪广场酒店,1464567281,295,1464587281,贵溪
454,荷泽四路酒店,1493137035,834,1493157035,自贡
474,荷泽四路酒店,1493137035,834,1493157035,自贡
740,荷泽四路酒店,1493137035,834,1493157035,自贡
833,嫩江广场酒店,1429560926,695,1429580926,中坜
493,西陵峡一大厦酒店,1410589421,754,1410609421,枣庄
552,江西支街酒店,1415721394,317,1415741394,高邮
847,江西支街酒店,1415721394,317,1415741394,高邮
906,江西支街酒店,1415721394,317,1415741394,高邮
937,十梅庵街酒店,1413894772,570,1413914772,阿克苏
535,十梅庵街酒店,1413894772,570,1413914772,阿克苏
968,十梅庵街酒店,1413894772,570,1413914772,阿克苏
99,渤海街酒店,1440067131,271,1440087131,宜兰
686,徐州大厦酒店,1489925056,916,1489945056,宜兴
448,徐州大厦酒店,1489925056,916,1489945056,宜兴
467,日照街酒店,1486936159,172,1486956159,瑞安
298,日照街酒店,1486936159,172,1486956159,瑞安
766,日照街酒店,1486936159,172,1486956159,瑞安
130,仙山街酒店,1407060945,271,1407080945,恩施
122,沈阳支大厦酒店,1457675606,812,1457695606,罗定
843,沈阳支大厦酒店,1457675606,812,1457695606,罗定
20,莱阳街酒店,1463511347,326,1463531347,枣阳
717,莱阳街酒店,1463511347,326,1463531347,枣阳
156,莱阳街酒店,1463511347,326,1463531347,枣阳
159,团岛二路酒店,1412489890,407,1412509890,利川
898,团岛二路酒店,1412489890,407,1412509890,利川
204,团岛二路酒店,1412489890,407,1412509890,利川
753,沂水路酒店,1444020718,780,1444040718,都匀
757,齐河路酒店,1474983413,740,1475003413,日喀则
808,齐河路酒店,1474983413,740,1475003413,日喀则
590,十梅庵街酒店,1489134954,878,1489154954,厦门
684,十梅庵街酒店,1489134954,878,1489154954,厦门
722,刘家峡路酒店,1400239168,125,1400259168,抚顺
201,刘家峡路酒店,1400239168,125,1400259168,抚顺
6,刘家峡路酒店,1400239168,125,1400259168,抚顺
113,山城广场酒店,1412687802,153,1412707802,丹东
807,台西二街酒店,1424033500,161,1424053500,开原
428,台西二街酒店,1424033500,161,1424053500,开原
592,王村路酒店,1461697709,144,1461717709,桂平
565,大港纬一路酒店,1448436012,622,1448456012,贵阳
402,大港纬一路酒店,1448436012,622,1448456012,贵阳
846,大港纬一路酒店,1448436012,622,1448456012,贵阳
279,胶州广场酒店,1442772212,359,1442792212,基隆
88,云霄大厦酒店,1425947697,929,1425967697,香格里拉
344,峄县路酒店,1436644286,226,1436664286,寿光
672,驼峰路酒店,1470459492,337,1470479492,十堰
247,驼峰路酒店,1470459492,337,1470479492,十堰
359,台西纬四街酒店,1490306956,971,1490326956,咸阳
661,台西纬四街酒店,1490306956,971,1490326956,咸阳
784,观海二广场酒店,1445610904,129,1445630904,常宁
433,观海二广场酒店,1445610904,129,1445630904,常宁
250,观海二广场酒店,1445610904,129,1445630904,常宁
604,观城路酒店,1492448175,707,1492468175,阿拉山口
784,观城路酒店,1492448175,707,1492468175,阿拉山口
701,观城路酒店,1492448175,707,1492468175,阿拉山口
978,新泰大厦酒店,1417199712,968,1417219712,冷水江
379,新泰大厦酒店,1417199712,968,1417219712,冷水江
753,新泰大厦酒店,1417199712,968,1417219712,冷水江
706,洪泽湖路酒店,1472917429,467,1472937429,阿克苏
401,奉化街酒店,1449188709,317,1449208709,连州
974,奉化街酒店,1449188709,317,1449208709,连州
113,奉化街酒店,1449188709,317,1449208709,连州
419,包头路酒店,1403195071,936,1403215071,海城
613,包头路酒店,1403195071,936,1403215071,海城
766,包头路酒店,1403195071,936,1403215071,海城
261,琴屿大厦酒店,1424363709,500,1424383709,成都
603,琴屿大厦酒店,1424363709,500,1424383709,成都
137,滕县路酒店,1478440421,213,1478460421,定西
258,滕县路酒店,1478440421,213,1478460421,定西
464,滕县路酒店,1478440421,213,1478460421,定西
58,珠海一广场酒店,1420136496,654,1420156496,许昌
258,琴屿大厦酒店,1425094801,743,1425114801,芜湖
264,琴屿大厦酒店,1425094801,743,1425114801,芜湖
139,琴屿大厦酒店,1425094801,743,1425114801,芜湖
628,黄县路酒店,1422765871,991,1422785871,武夷山
808,漳州街二街酒店,1438471745,995,1438491745,台东
798,漳州街二街酒店,1438471745,995,1438491745,台东
510,中川路酒店,1475792275,739,1475812275,周口
618,荷泽二街酒店,1446101824,716,1446121824,辽源
227,荷泽二街酒店,1446101824,716,1446121824,辽源
679,逍遥一街酒店,1412655662,841,1412675662,牙克石
343,逍遥一街酒店,1412655662,841,1412675662,牙克石
868,逍遥一街酒店,1412655662,841,1412675662,牙克石
842,单县路酒店,1407682484,318,1407702484,安阳
801,单县路酒店,1407682484,318,1407702484,安阳
698,新竹路酒店,1452788626,228,1452808626,孝义
681,新竹路酒店,1452788626,228,1452808626,孝义
743,屏东广场酒店,1477466324,879,1477486324,晋城
248,屏东广场酒店,1477466324,879,1477486324,晋城
787,屏东广场酒店,1477466324,879,1477486324,晋城
54,团岛四街酒店,1489236919,273,1489256919,南雄
902,惠民街酒店,1425738938,826,1425758938,锡林浩特
58,惠民街酒店,1425738938,826,1425758938,锡林浩特
883,南京广场酒店,1419590545,306,1419610545,广汉
778,南京广场酒店,1419590545,306,1419610545,广汉
372,云溪广场酒店,1405014532,503,1405034532,合肥
796,云溪广场酒店,1405014532,503,1405034532,合肥
516,大港纬一路酒店,1490509136,587,1490529136,黄山
844,大港纬一路酒店,1490509136,587,1490529136,黄山
147,大港纬一路酒店,1490509136,587,1490529136,黄山
958,十梅庵街酒店,1485898008,174,1485918008,阳春
338,十梅庵街酒店,1485898008,174,1485918008,阳春
137,十梅庵街酒店,1485898008,174,1485918008,阳春
111,龙口街酒店,1404076572,810,1404096572,丹江口
206,龙口街酒店,1404076572,810,1404096572,丹江口
519,龙口街酒店,1404076572,810,1404096572,丹江口
163,渤海街酒店,1480758446,198,1480778446,芜湖
791,渤海街酒店,1480758446,198,1480778446,芜湖
824,渤海街酒店,1480758446,198,1480778446,芜湖
809,昌平街酒店,1466129799,887,1466149799,共青城
993,昌平街酒店,1466129799,887,1466149799,共青城
703,昌平街酒店,1466129799,887,1466149799,共青城
595,海泊路酒店,1479210105,953,1479230105,扎兰屯
502,海泊路酒店,1479210105,953,1479230105,扎兰屯
564,澳门九广场酒店,1432077110,107,1432097110,伊宁
533,澳门九广场酒店,1432077110,107,1432097110,伊宁
657,澳门九广场酒店,1432077110,107,1432097110,伊宁
398,宁国一支广场酒店,1440406106,300,1440426106,遂宁
494,宁国一支广场酒店,1440406106,300,1440426106,遂宁
931,湛山四大厦酒店,1468426003,596,1468446003,孝感
145,湛山四大厦酒店,1468426003,596,1468446003,孝感
16,四方街酒店,1485399453,291,1485419453,昌邑
704,四方街酒店,1485399453,291,1485419453,昌邑
667,无棣一路酒店,1432237939,977,1432257939,承德
723,无棣一路酒店,1432237939,977,1432257939,承德
654,无棣一路酒店,1432237939,977,1432257939,承德
1,明水路酒店,1467866549,261,1467886549,银川
188,澳门七广场酒店,1491801090,795,1491821090,明光
73,澳门七广场酒店,1491801090,795,1491821090,明光
66,澳门七广场酒店,1491801090,795,1491821090,明光
393,寿光广场酒店,1436632575,596,1436652575,洮南
514,寿光广场酒店,1436632575,596,1436652575,洮南
424,寿光广场酒店,1436632575,596,1436652575,洮南
284,和阳广场酒店,1475481619,561,1475501619,樟树
594,和阳广场酒店,1475481619,561,1475501619,樟树
457,沈阳街酒店,1447810323,767,1447830323,吉林
486,沈阳街酒店,1447810323,767,1447830323,吉林
451,伏龙山路酒店,1482869933,749,1482889933,朝阳
172,伏龙山路酒店,1482869933,749,1482889933,朝阳
681,伏龙山路酒店,1482869933,749,1482889933,朝阳
328,上海支路酒店,1440105344,717,1440125344,敦化
180,上海支路酒店,1440105344,717,1440125344,敦化
648,秀湛路酒店,1487232497,729,1487252497,六盘水
517,大港纬一路酒店,1409569667,748,1409589667,原平
223,大港纬一路酒店,1409569667,748,1409589667,原平
929,桓台路酒店,1446099498,389,1446119498,玉溪
628,德县路酒店,1494009492,412,1494029492,汕尾
954,登州路酒店,1407313544,956,1407333544,巴彦淖尔
389,登州路酒店,1407313544,956,1407333544,巴彦淖尔
