主叫,被叫,通话时间,通话时长,通话类型
15688888396,15388888265,1420181390,3063,本地
15688888396,13588888932,1463438300,2048,本地
15688888396,13488888741,1401969608,2450,本地
15688888396,15588888585,1454396744,3246,本地
15688888396,13988888233,1430562449,3278,本地
15688888396,15788888199,1459269444,2476,本地
15688888396,13588888324,1401285556,2234,本地
15688888396,13888888137,1452439481,1869,本地
15688888396,15588888148,1407600031,3516,本地
15688888396,15888888867,1449045558,2949,本地
15688888396,13188888678,1432858810,2105,本地
15688888396,15688888510,1430024794,691,本地
15688888396,15388888797,1490947021,823,本地
15688888396,15388888740,1425246378,1970,本地
15688888396,13588888153,1430402296,1770,本地
15688888396,15188888881,1492705649,2492,本地
15688888396,15988888353,1438581734,2700,本地
15688888396,13688888534,1438100153,1894,本地
15688888396,13788888763,1439904118,1337,本地
15688888396,13388888359,1486740250,1541,本地
15688888396,13688888857,1439403263,2076,本地
15688888396,13188888602,1433038724,1777,本地
15688888396,15088888804,1480258696,1129,本地
15688888396,13188888678,1430136064,725,本地
15688888396,13588888704,1480556794,2243,本地
15688888396,13088888582,1479628912,2753,本地
15688888396,13588888723,1418812929,1825,本地
13888888935,15288888160,1433995252,3439,本地
13888888935,13788888250,1491765689,723,本地
13888888935,13788888345,1405638614,3227,本地
13888888935,15988888524,1417968348,1581,本地
13888888935,15088888158,1483415235,151,本地
13888888935,13388888492,1461337488,3045,本地
13788888250,13088888867,1456900737,1992,本地
13788888250,15988888866,1413807020,3162,本地
13788888250,13888888156,1429234191,2713,本地
13788888250,13488888152,1474561959,2381,本地
13788888250,13388888340,1478332361,1084,本地
13788888250,13588888799,1469933533,744,本地
13788888250,15588888604,1461010378,2377,本地
13788888250,15188888463,1428383655,2815,本地
13788888250,15688888643,1461566596,3100,本地
13788888250,15788888465,1422790787,514,本地
13788888250,13188888832,1406875505,1943,本地
13788888250,15888888333,1444569110,1158,本地
13788888250,13488888608,1424594847,1779,本地
13788888250,15088888804,1446078673,3507,本地
13788888250,13488888874,1453095627,798,本地
13788888250,13288888394,1489849944,2089,本地
13788888250,13488888969,1454819698,2611,本地
13788888250,15988888923,1416881285,3499,本地
13788888250,15988888847,1402402594,2024,本地
13788888250,15988888505,1484930440,303,本地
13788888250,15788888902,1441384415,1565,本地
13788888250,15888888884,1462596113,1392,本地
13788888250,13388888473,1427295140,3222,本地
13788888250,15888888181,1449084789,2018,本地
13788888250,15688888282,1465381678,2347,本地
13788888250,15788888541,1433704259,223,本地
13788888250,15988888125,1441773648,2572,本地
13788888250,15688888415,1455700604,3052,本地
13788888250,13288888850,1452475217,705,本地
13788888250,13088888696,1489278682,1115,本地
13788888250,15988888923,1409493569,2999,本地
13788888250,15188888273,1436530511,1675,本地
13788888250,15188888729,1482060085,1680,本地
13788888250,15788888847,1478779523,3447,本地
13788888250,13688888840,1445485414,1745,本地
13788888250,13488888912,1494158038,3294,本地
13788888250,13488888988,1412742875,113,本地
13788888250,15288888730,1465527764,2630,本地
13788888250,15788888256,1464264589,286,本地
13788888250,13088888867,1468817490,23,本地
13788888250,13588888172,1471832695,2888,本地
13788888250,13688888401,1402541959,1333,本地
13788888250,13788888782,1494573446,2167,本地
13788888250,13988888765,1450865650,2477,本地
13788888250,13288888833,1406154020,3456,本地
13788888250,13188888165,1410864075,608,本地
13788888250,13588888723,1447441541,3145,本地
13788888250,13388888834,1464655664,932,本地
13788888250,15588888851,1450868441,3284,本地
13788888250,15288888825,1430336921,2924,本地
13788888250,15188888710,1486761287,478,本地
13788888250,15888888827,1481780379,3186,本地
13788888250,15588888872,1491621948,3347,本地
13788888250,15988888201,1400525479,2536,本地
13788888250,15588888528,1430649917,2403,本地
13788888250,15188888254,1423157914,2949,本地
13788888250,15588888205,1432833709,1048,本地
13788888250,15888888561,1485539665,586,本地
13788888250,15788888807,1451373790,1808,本地
13788888250,15788888847,1460000877,2736,本地
13788888250,15188888140,1471287212,84,本地
13788888250,13488888361,1427015176,603,本地
13788888250,13988888100,1408468355,1061,本地
13788888250,13188888832,1464218569,754,本地
13788888250,13688888363,1492604610,2195,本地
13788888250,15588888851,1465405774,2054,本地
13788888250,13888888897,1431929773,3526,本地
13788888250,13788888839,1427797702,2935,本地
13788888250,13188888735,1477799623,890,本地
13788888250,15388888265,1428926954,3289,本地
13788888250,13988888404,1417070168,3091,本地
13788888250,13188888127,1453148544,92,本地
13788888250,15088888785,1414980997,1751,本地
13788888250,13488888627,1423917352,978,本地
13788888250,15288888160,1473631263,314,本地
13788888250,15788888275,1435016760,1912,本地
13788888250,13388888720,1474821705,1424,本地
13788888250,15088888386,1411289065,2792,本地
13788888250,13688888781,1463967845,2929,本地
13788888250,13088888867,1457186788,1303,本地
13788888250,13188888564,1430207125,1967,本地
13788888250,15088888443,1404007696,2714,本地
13788888250,15688888434,1437820822,1606,本地
13788888250,13188888659,1415190245,2116,本地
13788888250,13588888153,1492941949,1651,本地
13788888250,15588888262,1407416200,2162,本地
13188888716,13088888867,1448584019,3511,本地
13188888716,13888888897,1452981305,1158,本地
13188888716,13788888117,1416421647,2981,本地
13188888716,13288888793,1427476142,2130,本地
13188888716,15188888919,1448090361,369,本地
13188888716,13988888518,1494788366,408,本地
13188888716,13188888697,1423591469,3395,本地
13188888716,13788888801,1470549884,679,本地
13188888716,15788888847,1452312970,2543,本地
13188888716,13288888204,1477317452,1617,本地
13188888716,15088888595,1437059025,206,本地
13188888716,15188888919,1431600554,724,本地
13188888716,13388888359,1490767595,1282,本地
13188888716,15288888863,1404552065,2769,本地
13188888716,13888888422,1471937804,1381,本地
13188888716,15888888886,1434530417,2007,本地
13188888716,15688888244,1468238835,2330,本地
13188888716,13488888418,1470392881,2522,本地
13188888716,15588888547,1476940700,252,本地
13188888716,15788888750,1461754852,976,本地
13188888716,13588888267,1427576008,1955,本地
13188888716,13188888355,1492732209,2515,本地
13188888716,15688888738,1461047814,3453,本地
13188888716,15288888160,1473967998,2536,本地
13188888716,15288888920,1453380686,2083,本地
13188888716,15688888928,1413415850,1151,本地
13188888716,13988888176,1410175182,960,本地
13188888716,13288888926,1445733476,2688,本地
13188888716,15688888852,1470863941,28,本地
13188888716,15288888749,1491237011,2550,本地
13188888716,13588888628,1421081918,912,本地
13188888716,15988888619,1421546534,2108,本地
13188888716,15688888472,1451047843,534,本地
13188888716,15388888683,1472581889,621,本地
13188888716,15688888757,1431189045,1386,本地
13188888716,13188888507,1422647098,300,本地
13188888716,13788888841,1413898578,1752,本地
13188888716,13688888249,1454125695,3237,本地
13188888716,13788888839,1404368691,2073,本地
13188888716,15788888731,1432056848,3431,本地
13188888716,13088888639,1415177350,1100,本地
13188888716,13088888962,1459411062,814,本地
13188888716,15788888389,1421470613,1640,本地
13188888716,15788888484,1468864086,868,本地
13188888716,13488888627,1429731294,3138,本地
13188888716,13488888304,1406458319,3532,本地
13188888716,13788888440,1474975443,2925,本地
13188888716,15088888825,1443056814,2791,本地
13188888716,15288888502,1402719234,1790,本地
13188888716,15288888293,1438879407,2999,本地
13188888716,15988888486,1416207688,2277,本地
13188888716,13788888573,1406618173,2315,本地
13188888716,13788888250,1481962422,3441,本地
13188888716,13288888793,1485580106,2370,本地
13188888716,15888888352,1417615765,1344,本地
13188888716,13388888416,1470616633,2986,本地
13188888716,13688888591,1438174648,390,本地
13188888716,13088888850,1422532861,1234,本地
13188888716,15688888472,1411001941,1463,本地
13188888716,13288888793,1474987843,2006,本地
13188888716,13488888741,1450958844,2495,本地
13188888716,15588888129,1484571107,2074,本地
13188888716,15888888352,1422164397,2797,本地
13188888716,13488888361,1422379571,30,本地
13188888716,13888888574,1440833593,2358,本地
13188888716,15588888186,1452331434,1830,本地
13188888716,13588888210,1418592002,2482,本地
13188888716,15088888329,1487359690,1519,本地
13188888716,15388888303,1406594288,1659,本地
13188888716,13488888779,1415249811,1236,本地
13188888716,15288888846,1474498410,1369,本地
13188888716,13888888555,1419973419,2851,本地
13188888716,15288888865,1408158131,901,本地
13188888716,13888888650,1446136917,868,本地
13188888716,15288888654,1406566595,1051,本地
13188888716,13388888188,1435921062,2225,本地
13188888716,15788888847,1449059235,2976,本地
13188888716,15588888680,1438810072,401,本地
13188888716,13288888318,1481996979,2549,本地
13188888716,15388888664,1489249089,1610,本地
13188888716,15888888810,1439601390,2848,本地
13188888716,15588888946,1479789656,546,本地
13188888716,13988888214,1459026976,933,本地
15988888182,15788888370,1405707351,1168,本地
15988888182,13588888877,1410312396,810,本地
15988888182,15288888749,1490527288,3388,本地
15988888182,13088888582,1408482290,1351,本地
15988888182,15888888181,1436767917,1577,本地
15988888182,13588888362,1431139621,1536,本地
15988888182,15688888358,1466723204,2181,本地
15988888182,15788888370,1400951967,3448,本地
15988888182,13588888685,1473673002,2571,本地
15988888182,13888888270,1440206335,1582,本地
15988888182,15688888510,1423064342,51,本地
15988888182,15388888740,1429527813,668,本地
13088888810,13588888362,1482815700,1860,本地
13088888810,15988888923,1417704048,3314,本地
13088888810,13488888627,1485342498,2478,本地
13088888810,13988888993,1437125859,1002,本地
13088888810,13588888761,1431020548,736,本地
13088888810,13988888233,1462574081,3017,本地
13088888810,13588888932,1466001882,3391,本地
13088888810,15388888856,1479172023,1692,本地
13088888810,13388888625,1469209360,487,本地
13088888810,15888888656,1464729783,1256,本地
13088888810,13188888868,1411583017,1986,本地
13088888810,13188888811,1448632087,2113,本地
13088888810,13588888324,1474674017,1821,本地
13088888810,13488888342,1406412353,667,本地
13088888810,13688888192,1454387116,420,本地
13088888810,13588888229,1457166774,466,本地
13088888810,15188888254,1435814327,282,本地
13088888810,13988888480,1414353583,1620,本地
13088888810,15088888405,1413904489,2302,本地
13088888810,15988888942,1418732980,1070,本地
13088888810,13888888479,1438066406,2845,本地
13088888810,15188888368,1405537962,2343,本地
13088888810,15288888198,1412927613,2535,本地
13088888810,13788888231,1472178930,486,本地
13088888810,13788888649,1431523433,1309,本地
13088888810,13988888974,1425598167,1621,本地
13588888875,13688888591,1452796227,1556,本地
13588888875,13688888876,1453390870,1594,本地
13588888875,15788888731,1406912291,1070,本地
13588888875,15088888709,1482737941,271,本地
13588888875,13488888760,1446281453,2495,本地
13588888875,13088888525,1472325630,662,本地
13588888875,15888888580,1477575112,1283,本地
13588888875,15288888787,1473267443,3146,本地
13588888875,15888888333,1472435336,2460,本地
13588888875,15988888887,1487450902,1192,本地
13588888875,15088888500,1491915792,1376,本地
13588888875,15788888541,1417506296,3480,本地
13588888875,15388888341,1414618920,1294,本地
13588888875,15388888607,1401170517,612,本地
13588888875,13788888841,1447766600,1643,本地
13588888875,15988888638,1407083076,872,本地
13588888875,15888888428,1412903721,737,本地
13588888875,15688888320,1414862171,3329,本地
13588888875,15788888617,1477867384,2688,本地
13588888875,15588888585,1451013720,790,本地
13588888875,15088888500,1404104578,953,本地
13588888875,13688888477,1461300571,1731,本地
13588888875,13088888544,1449163257,2521,本地
13588888875,15588888946,1475604427,2935,本地
13588888875,13088888981,1407787757,1475,本地
13588888875,15788888522,1476428365,1731,本地
13588888875,15188888102,1426174948,1157,本地
13588888875,13688888344,1417635585,2336,本地
13588888875,13788888841,1422544540,2209,本地
13588888875,13488888876,1437580089,741,本地
13588888875,15088888101,1488735403,1646,本地
13588888875,15788888845,1440331109,1285,本地
13588888875,13288888451,1405276381,1030,本地
13588888875,15588888414,1477449650,2796,本地
13588888875,15088888728,1440727804,901,本地
13588888875,13888888517,1452524709,2389,本地
13588888875,13588888913,1454934373,3350,本地
13588888875,15388888379,1430944267,2074,本地
13588888875,13788888649,1427610995,539,本地
13588888875,13488888247,1483425989,596,本地
13588888875,13088888812,1477232613,2506,本地
13588888875,13088888924,1441836486,3379,本地
13588888875,13388888663,1452254557,600,本地
13588888875,13888888118,1467278921,124,本地
13588888875,15188888178,1460726472,2001,本地
13588888875,13388888720,1443249207,1834,本地
13588888875,13688888363,1483417042,969,本地
13588888875,15988888923,1460023834,551,本地
13588888875,15088888253,1451077769,721,本地
13588888875,15688888529,1431804314,2935,本地
